dataset,task,setting,analysis_scope,conversation_id_hash,source_family,model_or_source_family,learning_intent,is_intentional,task_domain,language_flag,is_english,total_turns,user_turns,assistant_turns,depth_after_first_answer,has_scaffolded_support,scaffolded_turn_count,scaffolded_turn_ratio,has_support_intent_I1,has_support_intent_I2,has_support_intent_I3,has_M1_feedback,has_M2_hinting,has_M3_instructing,has_M4_explaining,has_M5_modelling,has_M6_questioning,emotional_user_turn_ratio,cognitive_overall_user_turn_ratio,passive_user_turn_ratio,active_user_turn_ratio,constructive_user_turn_ratio,constructive_user_turn_count,has_constructive_user_turn,constructive_before_first_scaffold_ratio,constructive_after_first_scaffold_ratio,delta_constructive_after_first_scaffold,has_error_marker,persistence_after_failure,constructive_after_error_ratio,high_persistence
ShareChat,writing,ShareChat writing,main_six_setting,b69f479af7c7e5d5269e5e0a96d203fc48d9f546b45b65e87bc0f3091013d0e4,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,20,10,10,18,1,6,0.6,1,1,0,1,1,0,1,0,1,0.0,0.7,0.2,0.0,0.5,5,1,0.0,0.5555555555555556,0.5555555555555556,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,edbd006f77202ac93d4f36d5fc514d4140339594ecdca06d6cd929c75cf78b57,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,6,3,3,4,1,2,0.6666666666666666,0,1,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,4c5589f1e7dd5fed18e62940b98be076d263b5b25fe327ccfc2b9b899288f045,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,0d2c06a38bd24a407b6b71e01e51caa405a5fefc59522117cde8b785fada958b,sharechat,gemini,INTENTIONAL,1,writing-oriented,1,1,8,4,4,6,1,2,0.5,0,1,0,1,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1,1,0.0,1
ShareChat,writing,ShareChat writing,main_six_setting,56bfed325724569a6067fad6beac1ad36307a5fd31c04b6eb4e99b9612cdbe07,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,a57d54990a9431c670255c73a3c902ecb46f76969fc6d7793c270197e39bf658,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.5,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,6692661568089752dcb4ec4c9eeb58577d3d1fa3eec825f6cc7caa3c7b348693,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,1,1,0.5,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,ee3ca2a8df5aa722f83e8db4003a8147316e36a6f6765a42eba2f97e83881fdb,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,8,4,4,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.75,0.0,0.75,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,417c98104c8248d58358e24490247b8766336c2fd53ba111e41690e44c4ca30e,sharechat,gemini,INTENTIONAL,1,writing-oriented,1,1,6,3,3,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,a29892ff523a46b0a1051f064d0fbe07dacd36da76cb04aeab042fb8dd480623,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,9df422ba3672ccfa1501281ba4a4ecf9f14168630dae84b136491f3ece2f6c86,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,32,16,16,30,1,2,0.125,1,1,0,1,1,0,1,1,1,0.0,0.25,0.0625,0.0625,0.125,2,1,0.0,0.13333333333333333,0.13333333333333333,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,3fa3ad2fda1939aeb0beb1028b1a9511a75f721ddd4af7349c15ed9249abc5d9,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,1,1,0.5,0,1,0,0,0,1,0,0,1,0.0,0.5,0.0,0.5,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,96f7a2b106d6dc0c403a86961173b9df976cc86dd7c0b56b9644a6f32988fe09,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,10,5,5,8,1,3,0.6,1,1,0,1,1,0,1,1,1,0.0,0.6,0.2,0.4,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,4aca28bd6d129033431801699c1e2e2d0a7ec27d385da713d514e40dcb677562,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,8,4,4,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,92b901deca87df0f4a118f8df99a37e96e0f56833ab689f8654cc0d213b50cb1,sharechat,perplexity,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,a9fb3f2909663192bd2e9f72c20b270c264f81f906d918432f86c386325ff14d,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,8,4,4,6,1,4,1.0,0,1,0,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,03aa90b8742c9be465768a3a7a6d1a54971d47cd69588139e2db8567245b075e,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,5110adfece3ca373b4e0a6457832cac7ebf22d68a5ab6d0c6346dcc9ee7f5786,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,ceeda5a9b6d36131885686e997d02e36295c31ec62680d1d47635c3ea958b0d4,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,8,4,4,6,1,1,0.25,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,6d211390de31b5cc25d0129ef073a4d28d7b65cbd00ae0694fef1cfdaf1fbe30,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,12,6,6,10,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.5,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,c3462084f7ef854aefcee85d6f82d3cb747c23dabd1f91854cc9c5d7da81ed9a,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.5,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,1d52aad71a97a7baa8d466836a51a0fa867e92a8d753044bab9e9d24795a916a,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,12,6,6,10,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,a86a95c8a0acd4e8798bf6360127a5327ab04131b8fa7edf98ef3f535fdd02bf,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,12,6,6,10,1,1,0.16666666666666666,1,0,0,0,0,0,0,0,1,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,460d7f460bf53c8ee4e33b2d49a46c069b59f3d712a155407b075a5a4ba77691,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,4,2,2,2,1,1,0.5,0,1,0,0,0,0,1,1,0,0.0,0.5,0.0,0.5,0.0,0,0,0.0,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,d8933f5b6f8925378306f313ecfabc6613bfc9b5f6cf1ac87b1b1e85dc1b5fc7,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,10,5,5,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.4,0.0,0.4,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,695dd52a91ecb1a56db2f44eb01a596a1bc0d0478f7e027f90f4623d2bc7a212,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,6,3,3,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,af06b7c260a595fc9442bb865e67b06b6344c00c0cce176c1a4e30ebefa2daca,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,10,5,5,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,554ae6b22cb02740fc5dcb347dc209d1ccff6198fa36e41cfdfb95760aca67a2,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,14,7,7,12,1,3,0.42857142857142855,0,1,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,eff5b61b554f66d8bfa7e79973291031eaf868f51807a3e835642cc555564908,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.5,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,79e9b25f71328a0cd529fa4d418ac346e82d1e999eaf2a2de1a5cd67a36f984f,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,22,11,11,20,1,1,0.09090909090909091,0,1,0,0,0,0,1,0,0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,aa9a3b38ee9b0d34660418ba24a51fe8a791696b48d08554f09f63f265d4a20f,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,16,8,8,14,1,1,0.125,0,1,0,0,0,1,0,0,0,0.0,0.75,0.0,0.625,0.125,1,1,0.0,0.16666666666666666,0.16666666666666666,1,6,0.16666666666666666,1
ShareChat,writing,ShareChat writing,main_six_setting,f6a5987b7637789ffb8938e53f64af8c504c5ebf0d0560b16ba6e3c5f28037cf,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,8,4,4,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.25,0.0,0.25,0.0,0,0,,,,1,3,0.0,1
ShareChat,writing,ShareChat writing,main_six_setting,1957f1b66ac9458df95ffd201383a2cf65c5f3f7d158d1916360b17c7a9c52e8,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,10,5,5,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.4,0.0,0.4,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,f20236b1a0953a492c66f4efd5b32c1476115191832fa7d3bcf025bb9611675d,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,10,5,5,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.6,0.0,0.6,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,93c9ff8184ca0ad79ff3aab57ce28887488823ef821017c1e1507fc84949a414,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,8,4,4,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.5,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,14d6f091f63f8feb8fa892fc9b7bf722b3db42c98a9251846a182bb3ca039429,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,1,1,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,246b02c25be8b7df430e583ed90b7919c5aeab015863925dd622414080d4b939,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,12,6,6,10,1,1,0.16666666666666666,0,1,0,0,0,0,1,0,0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,2,1,0.0,0.4,0.4,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,fca14f46e916a184a308752c9c76e6be9d6b80477485df28d6b03f3b604eeac3,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,24,12,12,22,1,2,0.16666666666666666,1,0,0,0,1,0,0,0,1,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,edb1b43b591cd8bfeb6cef8536d57a1d0de9ed747558e2c8e3480c7e59ec5005,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,1,2,0.6666666666666666,1,0,0,0,0,0,0,0,1,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,70b8296f215b505360b32fbd16194ea36ef8877d7326f98e8a0769553d859ec9,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,30,15,15,28,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,cd0d27db670e0f6780bbab9eed1c419eddcbeb0e37526ec6003454760a6f55e0,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,22,11,11,20,1,3,0.2727272727272727,0,1,0,1,1,0,1,0,0,0.0,0.45454545454545453,0.0,0.2727272727272727,0.18181818181818182,2,1,0.0,0.25,0.25,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,aea25f4eae952666a76fafb7a3d68615ad5b17de5a0fa8f7ef6a88efa4932223,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.0,0.5,1,1,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,87d3cfd054561de9099feb1e3c7da10911b260560e7e916623f471d10e6c2892,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,14,7,7,12,1,6,0.8571428571428571,0,1,0,1,0,0,1,1,0,0.0,0.7142857142857143,0.0,0.5714285714285714,0.14285714285714285,1,1,1.0,0.0,-1.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,c40edb221d228f894c68c9597ffc0764b5ef4ddbe36715e1e05b95e951c22e5b,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,8,4,4,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,36c7b254557f8611225ef8a6fb6abdd31805ba11b187c4deda86e32fb3849ba1,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,1,1,0.5,0,1,0,0,1,1,0,0,0,0.0,0.5,0.0,0.0,0.5,1,1,0.0,1.0,1.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,512ff311e1e82d5bc55a562b1b39ed0e3fd10febbe70f6e1a45d9b8e4afe56d9,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.5,0.0,0,0,,,,1,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,3d2d0b974b0b8e29b1cf3cb142970826bf5e5aef85b1949b3f36e571402446d0,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,8,4,4,6,1,1,0.25,0,1,0,1,0,0,1,1,0,0.0,0.5,0.0,0.25,0.25,1,1,0.0,0.5,0.5,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,3e5618d524f90099797a49bc29523b398c8e50d96ab7971698b79e73bf6f6b5e,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,0c479bd3318a512fd197da3f9754e3a956eb0bec5aa87e842235959a4ac0de7e,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,8,4,4,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.25,0.0,0.25,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,4deaa67fee7cd4c8565dc570b18c26a780cfe0def73603cceac77b0b2ccdfbd1,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,16,8,8,14,1,2,0.25,1,0,0,0,1,0,0,0,1,0.0,0.125,0.0,0.125,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,c1a09ec5786ed06900e08cd0fd1d30edeacb26898bfc3416ba2bf05a5d261e59,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,317af8b98a84a8a7f9cfcb8fd83d98f463c75c0580bea555c329ac0ae14a0cf5,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,14,7,7,12,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,1,1,,,,1,1,0.0,1
ShareChat,writing,ShareChat writing,main_six_setting,53cd78dcbda93995c58e9058dcb4e9501d7de86c938b642cdb5a376079c0e80b,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,e4457d71816f10a2bf274e3c18bf16ea611579917063aafd3fff5e032179fadc,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,8,4,4,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,57d73c080d6ae505e00224f663d265e72fa71c59557748eda3a699f631cdd4c2,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,12,6,6,10,1,1,0.16666666666666666,0,1,0,0,0,0,1,1,0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,326219ff706295902386cece445543697d9d3de9bdcf578ea7f09ab8e92f20b3,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,16,8,8,14,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.125,0.375,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,bec2c46af18493bc048ecf7cc947810721e5aea5905b642625b360e5c382e24f,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,8,4,4,6,1,2,0.5,0,1,0,1,1,0,1,1,1,0.0,0.25,0.0,0.0,0.25,1,1,0.0,0.5,0.5,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,4de733fb3ad7a8bcf24f55b4da6b889109ec9e13d21639bc77fc79f7acfd7ff8,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,10,5,5,8,1,1,0.2,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,c7d7f7ac67f0505e8363a6f58eb28689f815df4d0b7abde41dcd0b91ce136ded,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,18,9,9,16,1,2,0.2222222222222222,1,0,0,1,1,0,0,0,1,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,d5a7bf04c9468f2756d7873e8cf5272125e8e460333d7f70cbf06c9e4d03306c,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,6,3,3,4,1,1,0.3333333333333333,0,1,0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,a6f80b76958f819a5e007090fab630f84eb02daa1bbf0e915faca4549316b196,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,1,1,0.5,0,1,0,0,0,0,1,1,0,0.0,0.5,0.0,0.5,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,58b606dcb69b211628cc9bf8a124484bfef0684a460696efc99acc2725c98884,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,10,5,5,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.6,0.0,0.6,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,4d044715b84999295c88a89f9ed72e54f8d34a7a276b6b4e0fbde13d5e7c571c,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,1,1,0.3333333333333333,1,0,0,0,0,0,0,0,1,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,2c4690f22a3488ef95580d9cb8cfed765c447e44c3bd1d44278c01df3d049914,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,14,7,7,12,1,1,0.14285714285714285,1,0,0,0,1,0,0,0,1,0.0,1.0,0.0,0.8571428571428571,0.14285714285714285,1,1,0.5,0.0,-0.5,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,7b933f4540e280c06eda62c2b9570f93c837f441ac184f4a1efa9d8e635b896d,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,8,4,4,6,1,1,0.25,1,0,0,0,0,0,0,0,1,0.0,0.75,0.0,0.25,0.5,2,1,0.0,0.6666666666666666,0.6666666666666666,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,b3a09c84e7f03d227f71921457f5afb7d7088e58170b12c48056ebb7e3eea754,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,8,4,4,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.25,0.0,0.25,1,1,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,eca7cabc40b9b74404fad5492867806f8ec295b1d16dcc13d105a68c06bf3c2f,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,6,3,3,4,1,1,0.3333333333333333,1,0,0,0,0,0,0,0,1,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,5636615306d9b2c0728cebeeb84688215f6787879a8e06a46beeb80d11a8839d,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,1,2,1.0,0,1,0,0,0,1,0,0,0,0.0,0.5,0.0,0.0,0.5,1,1,0.0,1.0,1.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,bdfb1cdeb1485b57e40273df2199b109e4bb449a34e07f98f15ea32405327516,sharechat,grok,INTENTIONAL,1,writing-oriented,1,1,6,3,3,4,1,1,0.3333333333333333,0,1,0,1,0,0,1,1,1,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0,0,0.0,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,bcd390fe6c4d81a7936dcd2c917c4950b8c37997c6b423d0d00ae22947a508cb,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,1,1,0.5,0,1,0,1,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,4bfcc226a4def4bf11470b71fa2b6f4218791018c75784a4fd238033acfd795f,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,24,12,12,22,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0,0,,,,1,5,0.0,1
ShareChat,writing,ShareChat writing,main_six_setting,94c20f124acdf0afa530c1d3b7efaeaf91f143700c473af8d4bcd4c3394cb5af,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,8,4,4,6,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.25,0.25,1,1,,,,1,2,0.5,1
ShareChat,writing,ShareChat writing,main_six_setting,a34a45803558851cb67f10576ddfc42a2946be39bd400a3ecc75c36a86cd5de6,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,10,5,5,8,1,2,0.4,0,1,0,0,0,1,0,0,1,0.0,0.8,0.0,0.8,0.0,0,0,0.0,0.0,0.0,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,e21f3fb68728a8790c9a3ddb0826861b9501d64e4690f9c7aeb05b6c1fa4989c,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.5,0.0,0.5,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,1bd743b126cc98e3085305d4083af680da31ca226bdd0f181c859dbff48b237c,sharechat,chatgpt,UNINTENTIONAL,0,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
ShareChat,writing,ShareChat writing,main_six_setting,aae55f3d1dc31a17d1bcb8520e5e8a399f25ad68a8a666a87f279e2f860d662c,sharechat,chatgpt,INTENTIONAL,1,writing-oriented,1,1,4,2,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,,,,0,0,,0
